tweet,sentiment1
scientist developed pfizer/biontech covid-19 vaccine turkish-german power couple http : //t.co/rmg3dbhqqv http : //t.co/ewlufolf5r,1
"beautiful wife - world class physician mom - got vaccine today . 're relieved , thankful & amp ; blessed . 'm including picture married doctor 2020 made think america differently today , good way & amp ; bad . 1/x http : //t.co/k56bmwcxya",1
piss see anti-maskers lied coronavirus hoax whilst continuously helping spread virus skip front line vaccine vile selfish murderous asshole .,0
"1,610 death , smashing record set couple week ago , highest rate infection world . tune tomorrow another episode government pat back vaccine .",2
"4 million people world year died hunger . vaccine hunger . called food . tragically , million people don ’ t receive vaccine .",2
really wonderful bipartisan gesture part hopefully tone paranoid partisan think scientist created vaccine trump president n't take .,1
phineas ferb made vaccine now,2
"even vaccine chip track , bill gate gain knowing went moja cafe monday ?",2
"lot criticism prior administration 's lack plan vaccine roll , fairness busy trying overthrow free fair democratic election .",1
eric trump apparently doesn ’ t understand vaccine .,1
"wanted take aunt arnotts kildare village summer . desperate vaccine free . loved ‘ browse ’ . . glad chance last summer . moment precious , remember . http : //t.co/ew2i8fqspz",1
"@ natimontelongo good chunk attending local frontline worker vaccinated . friend mine one . show proof vaccine work id 10 time . spaced people 100 % enforced mask . got problem , good job nfl .",1
"lot thought pausing j & amp ; j vaccine . biggest ’ m glad good science post-vaccine monitoring . 2nd even real , association small . : http : //t.co/igtaqak2qh",1
manifesting vaccine mutuals parent soon 🥺✨,2
"fully support legal right idiot peacefully protest stupid thing ’ re wrong . ’ re trying physically block others getting life saving vaccine , ’ s protesting – ’ s attempted assault . arrest now .",0
"`` ceo , sent letter absolutely crystal clear – offer second vaccine 12 week circumstance risk losing licence . '' really true , @ nhsengland ? blow nh staff morale . http : //t.co/hngbnqyp22",1
hard find statistic many people die vaccine per year ? 🤔,1
joe biden say `` n't hesitate '' covid vaccine .,2
happy relieved parent got covid vaccine today . co morbidity ’ re absolutely fine post vaccine.there glitch process ’ m sure will worked day ahead . overall fairly smooth . feedback 1/n,1
don ’ t tell guy expecting vaccine studio hoarded indomie ?,2
went penn state used ranch dressing communal ranch bucket canyon pizza maybe don ’ t worry much knowing ’ s vaccine,1
"@ realdonaldtrump vaccine , telling everyone wear mask social distance . setting good example !",1
festival promoter : please collaborate sage/ govt re vaccine passport entry . dont help usher new nazi normal,1
"'s really vaccine , ?",0
"hour took vaccine , couldn ’ t sleep . severe headache , severe pain arm , weakness doctor say ’ ll fine ’ m sure will . don ’ t panic , go take jab",1
got covid vaccine . right now . remembering million+ perished thanking 1000 worked developing vaccine . one small step man ... http : //t.co/9v7p91eosh,1
live : potus delivers remark vaccine development http : //t.co/ktpk4urgb1,1
friend wrote & amp ; acted office doesn ’ t want take covid-19 vaccine . name bj no-vax,2
"vaccine private sector good , crop procurement private sector bad .",1
"trump admin offered german medical company `` large sum money '' exclusive access covid-19 vaccine , german medium reported . trump offered curevac `` large sum money '' gain exclusive access work , wrote die welt . http : //t.co/l0qhw0ogyg",1
"vaccine , will continue wear mask ?",2
"trump : `` vaccine vaccine , 're back ... fight . '' president staff tested every day . n't . http : //t.co/yxhkswd7yv",2
voter id vaccine passport http : //t.co/kyjwupjddn,2
will definitely taking vaccine becomes available .,1
world leader beginning loosen covid-19 restriction well effective vaccine treatment disease available . mean secondary outbreak near certainty http : //t.co/g6bcjism2v,1
"'s n't already know , sheesh , researching vaccine appointment , 's clear much advantage travel , childcare , obviously 're tech-savvy .",1
@ facethenation # covid19 . next month will hard . 'll . ultimately 'll treatment vaccine vanquish # coronavirus . must implement tough mitigation step area outbreak prevent wider epidemic . http : //t.co/blhogrew0v http : //t.co/eqo4haohq6,0
"see pundit @ cnn @ msnbc trying give agolf twitler type credit vaccine rollout ? , deliberately sabotaged entire pandemic response , spread virus kkk-styled rally lied data . dolly parton deserves credit .",1
ワクチン接種は無料です。身近な方とも共有してください。 http : //t.co/uc9d4dcxrz,2
"40-year-old man took part 'covidshield ' vaccine trial chennai alleges serious side effect , including virtual neurological breakdown impairment cognitive function ; seek r 5 crore compensation .",0
"still waiting scientist vaccine keith richard 's dna , live forever hell want .",1
"boris johnson ’ s vaccine bounce nearing end . life return normal , witness job lost , struggling nh , rundown justice system post-brexit blight . nasty government , mired sleaze cronyism . truth will clearer day",0
"trump say even without vaccine `` ’ re rounding corner , '' exact opposite true , crowd start `` love '' chant .",1
"trump : will vaccine next thursday welker : ’ s making ? trump : johnson & amp ; johnson , pfizer , astrozeneca , robotussin , clorox , vicks vape-o-rona ... everybody !",2
"president , will : - call nationwide mask mandate - implement widespread testing - accelerate development treatment vaccine ’ m ready work day one contain spread virus country back track .",1
joe biden need find vaccine go cpac year . wonderful time 2019 wish go,1
"impatient na raw ang presidente dahil sa delayed vaccine delivery , e shunga , di ba siya ang presidente kaya kung delayed ang bakuna , kasalanan niya , o kasalanan na naman ni leni ?",0
"160,000 teacher public school ontario . 300,000+ vaccine freezer right now . case keep going school . give teacher first dose right now .",1
"@ godkingtoine @ realflytyept2 ’ t stay locked forever , man . virus isn ’ t death sentence . ’ re year away vaccine people , closer herd immunity .",1
"couldn ’ t sleep last night got thinking - mask optional vaccine hadn ’ t rammed throat 24/7 , probably gone along happily suspicious nature constantly questioning motif . foolish wise ?",1
cnn report first briton received covid-19 vaccine shot !,1
"expert epidemiology virology , never researched vaccination strategy , find immunology uninterpretable , thought whether delay 2nd vaccine dose ( 1/79 )",2
"imagine china honest , transparent open coronavirus beginning . world likely vaccine least far prepared now . made china . hidden china . fuck ccp .",1
"may know , today newest covid variant detected u.s . resposting order combat misinformation need know . 🦠🧬🧫 yes , spread faster . , vaccine aren ’ t rendered useless . ’ s science behind : http : //t.co/nn5v1z722d",0
"break : teaching union - gmb , naht , nasuwt , neu , unison unite - now calling “ pause ” return school . want prioritise vaccine teacher better plans/equipment remote learning . http : //t.co/ll0srwb7lf",1
breaking—holy crap—trump wh now blocking fda proposed guideline emergency release coronavirus vaccine . basically wh vetoed tougher safety/efficacy standard vaccine ! # covid19 🧵 ( repost ) http : //t.co/0z5raobcal,2
"4,000 people now dying day brasil , new strain covid emerging reinfect survivor . science-denying , vaccine-withholding president empathy conscience . ( video english subtitle )",1
▓▓▓▓▓░░░░░░░░░░░░░░░ 28.0 %,2
every tweet people scheduling vaccine fill ridiculous amount joy .,1
🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯smooth vaccine rollout 🕯🕯 🕯🕯🕯no third wave🕯🕯🕯🕯🕯full entertainment come back august 2021🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,2
"part angry . instead allotting 19b anti-insurgency task force prioritizing red-tagging , perhaps ’ ll le people dying getting infected focused energy resource getting best vaccine , healthcare people",1
"woke today feeling horrible ! 🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢 ’ m sure vaccine , botox , liquor , molly edible ? 🤭",0
extra dos wrigley asking passersby want vaccine shot . http : //t.co/ol1sbvddkg,2
’ t amazon charge distributing vaccine ? ’ m serious .,0
"great # budget2021 announcement , @ nsitharaman ji , especially healthcare vaccine ; best investment country make . healthier india productive india .",1
country busy procuring / administering vaccine reliable health secretary . muntanga .,0
y ’ know ‘ legend ’ took place 2021 based failed vaccine ... basically will smith survive ...,0
"ate , don ’ t worry ’ s vaccine . http : //t.co/pxtbiesrr2",2
". @ realdonaldtrump may want muzzle dr. fauci . given trump politicized everything surrounding government ’ s handling covid-19 , going need fauci , trusted expert , vouch safety reliability vaccine president announces .",2
ceo pfizer moderna rejected invitation trump appear white house “ vaccine summit ” tuesday . womp womp . http : //t.co/i0mpn0c1o0,2
"moderna say vaccine 94.5 % effective preventing covid-19 . together pfizer 's vaccine , shown 90 % effective pending safety data regulatory review , u.s. two vaccine authorized emergency use http : //t.co/u59zc0zumy",1
marco rubio cut front line ahead million health care worker first responder today covid vaccine . attended numerous maskless superspreader event couple month . senate office number 202-224-3041 http : //t.co/yey6ptsnha,1
